YEAR_MONTH,COMMISSIONER_CODE,COMMISSIONER_NAME,CONTRACT_NUMBER,PROVIDER_NAME,PRISON_IND,START_DATE,END_DATE,RECURRING_IND,GENERAL_DENT_FIN_VALUE,ORTHO_FIN_VALUE,DOMICILIARY_FIN_VALUE,SEDATION_FIN_VALUE,ADV_MAN_SERV_APR17_FIN_VALUE,DENT_PUB_HEALTH_FIN_VALUE,ACCESS_FIN_VALUE,ACCESS_OOH_FIN_VALUE,PRISON_FIN_VALUE,COMMUNITY_DS_FIN_VALUE,ENDO_FIN_VALUE,PERIO_FIN_VALUE,MINOR_ORAL_FIN_VALUE,PROSTHO_FIN_VALUE,THERAPIST_TR_FIN_VALUE,CPD_FIN_VALUE,CLIN_AUD_FIN_VALUE,LOCAL_PREV_IN_FIN_VALUE,NAT_PREV_INI_FIN_VALUE,EXCESS_DELIVERY_FIN_VALUE,UOA_EXCESS_DELIVERY_FIN_VALUE,ORAL_HEALTH_ACCESS_FIN_VALUE,UOA_OH_ACCESS_FIN_VALUE,ADD_SERV_EXCESS_FIN_VALUE,FC_SEC_ACC_FIN_VALUE,FC_PROMO_ACC_FIN_VALUE,FC_PROV_CARE_FIN_VALUE,FC_START_WELL_FIN_VALUE,FC_ENHANCED_FIN_VALUE,FC_COLLABORATE_FIN_VALUE,FC_OVERALL_FIN_VALUE,TOTAL_FIN_VALUE,GENERAL_DENT_UDA_TARGET,ADV_MAN_SERV_APR17_UDA_TARGET,ACCESS_UDA_TARGET,ACCESS_OOH_UDA_TARGET,PRISON_UDA_TARGET,COMMUNITY_DS_UDA_TARGET,ENDO_UDA_TARGET,PERIO_UDA_TARGET,MINOR_ORAL_UDA_TARGET,PROSTHO_UDA_TARGET,EXCESS_DELIVERY_UDA_TARGET,ORAL_HEALTH_ACCESS_UDA_TARGET,CONTRACTED_UDA,ORTHO_UOA_TARGET,EXCESS_DELIVERY_UOA_TARGET,OH_ACCESS_UOA_TARGET,CONTRACTED_UOA,DOM_VISIT_COT_TARGET,SEDATION_COT_TARGET,ADD_SERV_EXCESS_COT_TARGET,CONTRACTED_COT,DENT_PUB_HEALTH_LD_TARGET,THERAPIST_TR_LD_TARGET,CPD_LD_TARGET,CLIN_AUD_LD_TARGET,LOCAL_PREV_IN_LD_TARGET,NAT_PREV_INI_LD_TARGET,FC_SEC_ACC_LD_TARGET,FC_PROMO_ACC_LD_TARGET,FC_PROV_CARE_LD_TARGET,FC_START_WELL_LD_TARGET,FC_ENHANCED_LD_TARGET,FC_COLLABORATE_LD_TARGET,FC_OVERALL_LD_TARGET,CONTRACTED_LOC_DETERMINED
202506,QHM,North East and North Cumbria ICB,1404490002,South Tyneside Foundation Trust,N,01/06/2013,31/03/2026,Yes,2628518.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628518.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QHM,North East and North Cumbria ICB,1404490003,South Tyneside Foundation Trust,N,01/06/2013,31/03/2026,Yes,1564499.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564499.76,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QMJ,North Central London ICB,1404730001,Barnet Smiles Dental Care Limited,N,01/04/2014,,Yes,239572.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239572.6,7500,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QOP,Greater Manchester ICB,1405110001,Park Dental Group,N,01/03/2009,,Yes,252412.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252412.83,6699,0,0,0,0,0,0,0,0,0,0,0,6699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QYG,Cheshire and Merseyside ICB,1406780001,Allen House Dental Practice,N,01/07/2015,,Yes,180110.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180110.91,4821,0,0,0,0,0,0,0,0,0,0,0,4821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QYG,Cheshire and Merseyside ICB,1406780001,Allen House Dental Practice,N,01/07/2015,,No,0,0,0,0,0,0,162500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QWO,West Yorkshire ICB,1406860001,C.J. Harker & Associates Ltd,N,01/05/2008,,Yes,240798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240798,7582,0,0,0,0,0,0,0,0,0,0,0,7582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QWO,West Yorkshire ICB,1406860002,C.J. Harker & Associates Ltd,N,01/05/2008,,Yes,880244.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880244.31,24843,0,0,0,0,0,0,0,0,0,0,0,24843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QNQ,Frimley ICB,1406940001,Abbey D. Surgery Ltd,N,01/04/2008,,Yes,551444.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551444.03,15878,0,0,0,0,0,0,0,0,0,0,0,15878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QUE,Cambridgeshire and Peterborough ICB,1407080001,Bretton Dental Clinic Partnership,N,01/12/2014,,Yes,383327.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383327.41,12034,0,0,0,0,0,0,0,0,0,0,0,12034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QUE,Cambridgeshire and Peterborough ICB,1407080001,Bretton Dental Clinic Partnership,N,01/12/2014,,No,334033.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334033.61,8122,0,0,0,0,0,0,0,0,0,0,0,8122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QF7,South Yorkshire ICB,1407160001,Heidi Foster,N,01/04/2014,,Yes,226339.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226339.51,5624,0,0,0,0,0,0,0,0,0,0,0,5624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QM7,Hertfordshire and West Essex ICB,1407320001,The Watford Dental Partnership Ltd,N,01/10/2011,,Yes,740916.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740916.61,24916,0,0,0,0,0,0,0,0,0,0,0,24916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QMF,North East London ICB,1407400001,Mr S Atkar,N,01/09/2012,,Yes,513813.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513813.33,13433,0,0,0,0,0,0,0,0,0,0,0,13433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QOC,"Shropshire, Telford and Wrekin ICB",1409530001,Bayston Hill Dental Practice,N,01/07/2013,,Yes,285064.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285064.17,6900,0,0,0,0,0,0,0,0,0,0,0,6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QUA,Black Country ICB,1409960001,Darlaston Dental Practice,N,01/10/2008,,Yes,475402.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475402.04,15411,0,0,0,0,0,0,0,0,0,0,0,15411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QNQ,Frimley ICB,1410030001,Rensburg Pty Limited,N,01/11/2010,,Yes,544968.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544968.14,18000,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QNX,Sussex ICB,1410110001,APF Dental Practice,N,01/04/2006,,Yes,29494.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29494.29,830,0,0,0,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QUA,Black Country ICB,1410700001,Walsall Dental Practice,N,09/09/2010,,Yes,920357.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920357.8,29761,0,0,0,0,0,0,0,0,0,0,0,29761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QKK,South East London ICB,1410970001,AR Smiles Dental Limited,N,01/11/2006,,Yes,489258.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489258.14,16699,0,0,0,0,0,0,0,0,0,0,0,16699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QYG,Cheshire and Merseyside ICB,1411190001,Churchtown Dental Practice,N,30/05/2012,,Yes,912281.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912281.37,23442,0,0,0,0,0,0,0,0,0,0,0,23442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QNX,Sussex ICB,1411270001,Mr Safeer A Butt & Mr Sami A Butt,N,01/08/2011,,Yes,733200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733200,22456,0,0,0,0,0,0,0,0,0,0,0,22456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QNX,Sussex ICB,1411270002,Mr S A Butt & Mr S Butt,N,01/01/2013,31/03/2026,Yes,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QUY,"Bristol, North Somerset and South Gloucestershire ICB",1412160001,Gairloch House Dental Practice,N,01/08/2013,,Yes,35535.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35535.29,1170,0,0,0,0,0,0,0,0,0,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QYG,Cheshire and Merseyside ICB,1413050016,East Cheshire NHS Trust,N,01/04/2015,31/03/2032,Yes,998843.02,0,0,0,110724.09,0,0,0,0,293901.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403469.09,4150,0,0,0,0,0,0,0,0,0,0,0,4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QYG,Cheshire and Merseyside ICB,1413050017,East Cheshire NHS Trust,N,01/04/2015,31/03/2032,Yes,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QYG,Cheshire and Merseyside ICB,1413050019,East Cheshire NHS Trust,N,01/04/2015,31/03/2032,Yes,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QYG,Cheshire and Merseyside ICB,1413050021,East Cheshire NHS Trust,N,01/04/2015,31/03/2032,Yes,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QYG,Cheshire and Merseyside ICB,1413050022,East Cheshire NHS Trust,N,01/04/2015,31/03/2032,Yes,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QYG,Cheshire and Merseyside ICB,1413800001,A&U Dental Surgeries Limited,N,01/04/2009,,Yes,106263.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106263.96,3200,0,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QXU,Surrey Heartlands ICB,1414100001,Ucer Ltd,N,01/10/2009,,Yes,38088.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38088.96,1300,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QJK,Devon ICB,1414610001,Queen Annes Dental Practice Limited,N,01/10/2007,,Yes,501663.47,230085.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731749.31,14575,0,0,0,0,0,0,0,0,0,0,0,14575,2770,0,0,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QYG,Cheshire and Merseyside ICB,1414880001,Croft Dental Care Ltd,N,01/07/2011,,Yes,960034.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960034.08,28481,0,0,0,0,0,0,0,0,0,0,0,28481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QHM,North East and North Cumbria ICB,1415930001,J R P Jones and Associates Ltd,N,01/03/2012,,Yes,869443.36,25369.2,3382.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898195.12,26411,0,0,0,0,0,0,0,0,0,0,0,26411,300,0,0,300,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QM7,Hertfordshire and West Essex ICB,1416070001,Ware Dental Care,N,01/06/2007,,Yes,1166153.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166153.71,35500,0,0,0,0,0,0,0,0,0,0,0,35500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QM7,Hertfordshire and West Essex ICB,1416070002,Ware Dental Care,N,21/01/2013,31/03/2026,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QM7,Hertfordshire and West Essex ICB,1416070002,Ware Dental Care,N,21/01/2013,31/03/2026,No,0,0,0,0,0,0,0,0,0,0,0,0,145732.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145732.16,0,0,0,0,0,0,0,0,712,0,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QRV,North West London ICB,1417710001,Armytage Dental Practice,N,01/07/2015,,Yes,439368.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439368.3,11529,0,0,0,0,0,0,0,0,0,0,0,11529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QMJ,North Central London ICB,1417980001,"Noorani, Noorani",N,01/07/2015,,Yes,63403.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63403.95,2074,0,0,0,0,0,0,0,0,0,0,0,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QHL,Birmingham and Solihull ICB,1418010001,"AS, BS & BS Bhandal",N,12/01/2009,,Yes,196593.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196593.07,6308,0,0,0,0,0,0,0,0,0,0,0,6308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QKS,Kent And Medway ICB,1418360001,Dr Komal Patel,N,01/03/2013,,Yes,871390.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871390.26,27844,0,0,0,0,0,0,0,0,0,0,0,27844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QHM,North East and North Cumbria ICB,1418520001,Perfect Smile ( Acorn ) Partnership,N,01/07/2014,,Yes,950458.85,40233.51,0,0,0,0,82818.02,0,0,0,0,0,0,0,0,32752.64,1404.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107667.94,28872,0,756,0,0,0,0,0,0,0,0,0,29628,500,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",1419090001,Halton House Dental Centre,N,01/04/2013,,Yes,485983.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485983.09,14628,0,0,0,0,0,0,0,0,0,0,0,14628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QOP,Greater Manchester ICB,1419250001,MR MA BROWN,N,01/11/2013,,Yes,25636.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25636.8,875,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QOP,Greater Manchester ICB,1419410001,Highfield Dental Practice Ltd,N,01/04/2011,,Yes,1275902.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275902.46,36596,0,0,0,0,0,0,0,0,0,0,0,36596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QOP,Greater Manchester ICB,1419410001,Highfield Dental Practice Ltd,N,01/04/2011,,No,19138.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19138.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QWO,West Yorkshire ICB,1419760001,Dalton  Dental Care,N,01/05/2008,,Yes,707380.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707380.34,18170,0,0,0,0,0,0,0,0,0,0,0,18170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QKS,Kent And Medway ICB,1419840002,Bank House Dental Practice Partnership,N,01/12/2015,,Yes,548843.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548843.19,14000,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QWE,South West London ICB,1419920001,Colosseum Dental,N,01/12/2012,,Yes,807014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807014,20575,0,0,0,0,0,0,0,0,0,0,0,20575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QGH,Herefordshire and Worcestershire ICB,1420340001,Evesham Orthodontics Limited,N,01/06/2015,30/09/2026,Yes,0,192077.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192077.85,0,0,0,0,0,0,0,0,0,0,0,0,0,2452,0,0,2452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QRV,North West London ICB,1420420001,Dr M Patel and Dr S Patel,N,31/10/2014,,Yes,589762.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589762.28,16272,0,0,0,0,0,0,0,0,0,0,0,16272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QHM,North East and North Cumbria ICB,1420500001,Grainger Park Dent Ltd,N,01/02/2014,,Yes,1069891.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069891.68,32500,0,0,0,0,0,0,0,0,0,0,0,32500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QUA,Black Country ICB,1421310001,New Road Dental Practice,N,01/09/2010,,Yes,295212.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295212.64,9064,0,0,0,0,0,0,0,0,0,0,0,9064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QUA,Black Country ICB,1421310004,New Road Dental Practice,N,13/06/2011,30/09/2026,Yes,0,38378.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38378.21,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QJ2,Derby and Derbyshire ICB,1421660001,Nationwide Healthcare Providers Ltd Clay Cross Family,N,01/04/2015,,Yes,657434.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657434.76,18774,0,0,0,0,0,0,0,0,0,0,0,18774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QJ2,Derby and Derbyshire ICB,1421660001,Nationwide Healthcare Providers Ltd Clay Cross Family,N,01/04/2015,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311100,171600,0,0,0,0,0,171600,482700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QT1,Nottingham and Nottinghamshire ICB,1421900001,R Mistry and Z Attarwala,N,01/06/2012,,Yes,180883.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180883.62,6173,0,0,0,0,0,0,0,0,0,0,0,6173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QYG,Cheshire and Merseyside ICB,1422390001,Banks House Dental Practice,N,01/04/2006,,Yes,678106.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678106.97,18342,0,0,0,0,0,0,0,0,0,0,0,18342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QF7,South Yorkshire ICB,1422550001,Hislop and Wolverson,N,01/12/2010,,Yes,835030.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835030.29,20884,0,0,0,0,0,0,0,0,0,0,0,20884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QF7,South Yorkshire ICB,1423520001,Pawson Dental Partnership,N,01/12/2014,,Yes,292992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292992,10000,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1423790001,Bicester Dental Care,N,01/10/2011,,Yes,97306.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97306.64,3000,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QNC,Staffordshire and Stoke-on-Trent ICB,1424250001,Waterloo Dental Practice,N,01/04/2013,,Yes,889510.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889510.39,25316,0,0,0,0,0,0,0,0,0,0,0,25316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QRV,North West London ICB,1424680001,Hill View Dental Practice Limited,N,09/06/2010,,Yes,396670.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396670.59,12029,0,0,0,0,0,0,0,0,0,0,0,12029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QUA,Black Country ICB,1424920001,Tipton Dental Practice,N,01/04/2013,,Yes,217679.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217679.7,5837,0,0,0,0,0,0,0,0,0,0,0,5837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QJ2,Derby and Derbyshire ICB,1425060001,Kedleston Dental Care,N,10/07/2015,,Yes,41018.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41018.88,1400,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
